id,name,brand_id,year,fuel,price,fk_range
11588,CVO Road Glide   (1998-2008),67,2006,2,9320,4
11589,CVO Softail Springer   (2000-2008),67,2006,2,7804,4
11590,CVO Ultra Classic Electra Glide   (2004-2007),67,2006,2,3935,2
11591,Dyna Low Rider   (1997-2008),67,2006,2,9478,2
11592,Dyna Low Rider   (1999-2008),67,2006,2,2319,4
11593,Dyna Low Rider   (2000-2008),67,2006,2,2215,4
11594,Dyna Low Rider Conv   (1997-2008),67,2006,2,9077,3
11595,Dyna Street Bob   (2006-2009),67,2006,2,4490,2
11596,Dyna Super Glide   (2002-2008),67,2006,2,6938,1
11597,Dyna Super Glide 35 Aniversary   (2006-2008),67,2006,2,3905,2
11598,Dyna Super Glide Custom   (2000-2008),67,2006,2,7388,3
11599,Dyna Super Glide Sport   (1999-2008),67,2006,2,3971,4
11600,Dyna Super Glide T-Sport   (2001-2008),67,2006,2,9192,2
11601,Dyna Wide Glide   (1997-2006),67,2006,2,8337,2
11602,Dyna Wide Glide   (2006-2009),67,2006,2,3581,4
11603,Softail Fat Boy   (2003-2008),67,2006,2,4038,2
11604,Softail Heritage Softail   (1993-2006),67,2006,2,6965,3
11605,Softail Heritage Softail   (2006-2009),67,2006,2,2622,1
11606,Softail Heritage Softail   (2006-2008),67,2006,2,9907,4
11607,Softail Heritage Softail Classic   (2000-2009),67,2006,2,7775,2
11608,Softail Night Train   (1998-2008),67,2006,2,5860,1
11609,Softail Softail Custom   (1997-2008),67,2006,2,4082,4
11610,Softail Softail Deluxe   (2005-2009),67,2006,2,5299,3
11611,Softail Softail Deuce   (2000-2009),67,2006,2,6484,2
11612,Softail Softail Standard   (1991-2006),67,2006,2,2990,3
11613,Softail Softail Standard   (1999-2006),67,2006,2,4339,4
11614,Softail Softail Standard   (2006-2009),67,2006,2,5841,1
11615,Softail Springer Classic   (2006-2008),67,2006,2,8754,3
11616,Sportster 1200   (1991-2007),67,2006,2,2920,4
11617,Sportster 1200 Custom   (2001-2008),67,2006,2,8751,4
11618,Sportster 1200 Sport   (2001-2008),67,2006,2,2466,4
11619,Sportster 1200R   (2006-2009),67,2006,2,3648,1
11620,Sportster 1200R Roadster   (2005-2009),67,2006,2,8025,1
11621,Sportster 883   (2000-2008),67,2006,2,5483,1
11622,Sportster 883 Custom   (2000-2008),67,2006,2,7344,2
11623,Sportster 883 Hugger   (1999-2008),67,2006,2,9890,2
11624,Sportster 883 Iron   (2001-2008),67,2006,2,4070,1
11625,Sportster 883 Low   (2000-2008),67,2006,2,8211,2
11626,Sportster 883R   (2000-2008),67,2006,2,10425,3
11627,Sportster Transform   (1997-2007),67,2006,2,9011,4
11628,Sportster XL 90's   (1989-2007),67,2006,2,7597,2
11629,Sportster XLH 1000 Iron   (2000-2006),67,2006,2,10911,4
11630,Touring Electra Glide Classic   (1983-2006),67,2006,2,1758,2
11631,Touring Electra Glide Screamin Eagle Ultra Classic   (1999-2008),67,2006,2,3891,1
11632,Touring Electra Glide Standard   (1997-2008),67,2006,2,8395,4
11633,Touring Electra Glide UC   (1997-2008),67,2006,2,2021,2
11634,Touring Electra Glide UC I   (1997-2008),67,2006,2,6657,4
11635,Touring Electra Glide Ultra Classic   (2006-2008),67,2006,2,8235,3
11636,Touring Electra Glide Ultra Classic Screamin Eagle   (2006-2008),67,2006,2,9635,3
11637,Touring Road King   (2001-2008),67,2006,2,5066,1
11638,Touring Road King Classic   (2001-2008),67,2006,2,8189,2
11639,Touring Road King Injection   (1997-2008),67,2006,2,6327,3
11640,Touring Road King Screaming Eagle   (2006-2008),67,2006,2,8902,3
11641,Touring Street Glide   (2004-2006),67,2006,2,9704,3
11642,VRSC Night Rod   (2006-2008),67,2006,2,10307,1
11643,VRSC Street Rod   (2006-2008),67,2006,2,7981,1
11644,VRSC V-Rod   (2006-2010),67,2006,2,6249,3
11645,VRSC V-Rod Screamin Eagle   (2006-2007),67,2006,2,6597,3
11646,VRSCA V-Rod  Screaming Eagle (2002-2007),67,2006,2,5457,4
11647,Bad Boy 1300   (1997-2008),67,2007,2,4156,4
11648,CustomizaciÃ³n-PreparaciÃ³n   (2000-2010),67,2007,2,7552,3
11649,CVO Road Glide   (1998-2008),67,2007,2,8384,4
11650,CVO Screeming Eagle Dyna   (2007-2010),67,2007,2,2928,2
11651,CVO Softail Springer   (2000-2008),67,2007,2,9119,4
11652,CVO Ultra Classic Electra Glide   (2004-2007),67,2007,2,10538,2
11653,Dyna Low Rider   (1997-2008),67,2007,2,2732,2
11654,Dyna Low Rider   (1999-2008),67,2007,2,5833,4
11655,Dyna Low Rider   (2000-2008),67,2007,2,10170,4
11656,Dyna Low Rider Conv   (1997-2008),67,2007,2,6815,3
11657,Dyna Street Bob   (2006-2009),67,2007,2,3249,2
11658,Dyna Super Glide   (2002-2008),67,2007,2,9473,1
11659,Dyna Super Glide 35 Aniversary   (2006-2008),67,2007,2,5504,2
11660,Dyna Super Glide Custom   (2000-2008),67,2007,2,7896,3
11661,Dyna Super Glide Sport   (1999-2008),67,2007,2,7086,4
11662,Dyna Super Glide T-Sport   (2001-2008),67,2007,2,1825,2
11663,Dyna Wide Glide   (2006-2009),67,2007,2,5785,4
11664,Softail Fat Boy   (2003-2008),67,2007,2,8373,2
11665,Softail Fat Boy Firefighter   (2007-2008),67,2007,2,7639,4
11666,Softail Fat Boy Peace Officer   (2007-2008),67,2007,2,8226,3
11667,Softail Heritage Softail   (2006-2008),67,2007,2,8478,4
11668,Softail Heritage Softail   (2006-2009),67,2007,2,5157,1
11669,Softail Heritage Softail Classic   (2000-2009),67,2007,2,7173,2
11670,Softail Night Train   (1998-2008),67,2007,2,6551,1
11671,Softail Softail Custom   (1997-2008),67,2007,2,10024,4
11672,Softail Softail Deluxe   (2005-2009),67,2007,2,4256,3
11673,Softail Softail Deuce   (2000-2009),67,2007,2,8325,2
11674,Softail Softail Standard   (2006-2009),67,2007,2,8756,1
11675,Softail Springer Classic   (2006-2008),67,2007,2,9559,3
11676,Sportster 1200   (1991-2007),67,2007,2,4593,4
11677,Sportster 1200 Custom   (2001-2008),67,2007,2,8719,4
11678,Sportster 1200 Sport   (2001-2008),67,2007,2,4175,4
11679,Sportster 1200R   (2006-2009),67,2007,2,7602,1
11680,Sportster 1200R Roadster   (2005-2009),67,2007,2,2658,1
11681,Sportster 883   (2000-2008),67,2007,2,6782,1
11682,Sportster 883 Custom   (2000-2008),67,2007,2,6231,2
11683,Sportster 883 Hugger   (1999-2008),67,2007,2,4466,2
11684,Sportster 883 Iron   (2001-2008),67,2007,2,3009,1
11685,Sportster 883 Low   (2000-2008),67,2007,2,4436,2
11686,Sportster 883R   (2000-2008),67,2007,2,6787,3
11687,Sportster Transform   (1997-2007),67,2007,2,8228,4
11688,Sportster XL 90's   (1989-2007),67,2007,2,5122,2
11689,Touring Electra Glide Screamin Eagle Ultra Classic   (1999-2008),67,2007,2,6542,1
11690,Touring Electra Glide Standard   (1997-2008),67,2007,2,10935,4
11691,Touring Electra Glide UC   (1997-2008),67,2007,2,7660,2
11692,Touring Electra Glide UC I   (1997-2008),67,2007,2,2673,4
11693,Touring Electra Glide Ultra Classic   (2006-2008),67,2007,2,5734,3
11694,Touring Electra Glide Ultra Classic Screamin Eagle   (2006-2008),67,2007,2,10619,3
11695,Touring Road King   (2001-2008),67,2007,2,2462,1
11696,Touring Road King Classic   (2001-2008),67,2007,2,9148,2
11697,Touring Road King Fire Rescue   (2007-2008),67,2007,2,5913,3
11698,Touring Road King Firefighter   (2007-2008),67,2007,2,6651,3
11699,Touring Road King Injection   (1997-2008),67,2007,2,5491,3
11700,Touring Road King Peace Officer   (2007-2008),67,2007,2,4925,4
11701,Touring Road King Screaming Eagle   (2006-2008),67,2007,2,3865,3
11702,Touring Street Glide   (modelo actual),67,2007,2,5969,1
11703,VRSC Night Rod   (2006-2008),67,2007,2,2914,1
11704,VRSC Street Rod   (2006-2008),67,2007,2,9031,1
11705,VRSC V-Rod   (2006-2010),67,2007,2,8588,3
11706,VRSC V-Rod Screamin Eagle   (2006-2007),67,2007,2,2186,3
11707,VRSCA V-Rod  Screaming Eagle (2002-2007),67,2007,2,8791,4
11708,Bad Boy 1300   (1997-2008),67,2008,2,10601,4
11709,CustomizaciÃ³n-PreparaciÃ³n   (2000-2010),67,2008,2,2764,3
11710,CVO Road Glide   (1998-2008),67,2008,2,10849,4
11711,CVO Screeming Eagle Dyna   (2007-2010),67,2008,2,3035,2
11712,CVO Softail Springer   (2000-2008),67,2008,2,6969,4
11713,Dyna Low Rider   (1997-2008),67,2008,2,9835,2
11714,Dyna Low Rider   (1999-2008),67,2008,2,5235,4
11715,Dyna Low Rider   (2000-2008),67,2008,2,2864,4
11716,Dyna Low Rider Conv   (1997-2008),67,2008,2,2913,3
11717,Dyna Street Bob   (2006-2009),67,2008,2,6368,2
11718,Dyna Super Glide   (2002-2008),67,2008,2,4430,1
11719,Dyna Super Glide 35 Aniversary   (2006-2008),67,2008,2,2862,2
11720,Dyna Super Glide Custom   (2000-2008),67,2008,2,7543,3
11721,Dyna Super Glide Sport   (1999-2008),67,2008,2,5183,4
11722,Dyna Super Glide T-Sport   (2001-2008),67,2008,2,1983,2
11723,Dyna Wide Glide   (2006-2009),67,2008,2,3311,4
11724,Softail Fat Boy   (2003-2008),67,2008,2,4017,2
11725,Softail Fat Boy Firefighter   (2007-2008),67,2008,2,7926,4
11726,Softail Fat Boy Peace Officer   (2007-2008),67,2008,2,3567,3
11727,Softail Heritage Softail   (2006-2008),67,2008,2,6821,4
11728,Softail Heritage Softail   (2006-2009),67,2008,2,3782,1
11729,Softail Heritage Softail Classic   (2000-2009),67,2008,2,7158,2
11730,Softail Night Train   (1998-2008),67,2008,2,4835,1
11731,Softail Rocker   (2008-2010),67,2008,2,4457,1
11732,Softail Rocker C   (2008-2011),67,2008,2,6365,1
11733,Softail Softail Custom   (1997-2008),67,2008,2,9768,4
11734,Softail Softail Deluxe   (2005-2009),67,2008,2,4889,3
11735,Softail Softail Deuce   (2000-2009),67,2008,2,4984,2
11736,Softail Softail Standard   (2006-2009),67,2008,2,5416,1
11737,Softail Springer Classic   (2006-2008),67,2008,2,5267,3
11738,Sportster 1200 Custom   (2001-2008),67,2008,2,10508,4
11739,Sportster 1200 Sport   (2001-2008),67,2008,2,6347,4
11740,Sportster 1200R   (2006-2009),67,2008,2,4881,1
11741,Sportster 1200R Roadster   (2005-2009),67,2008,2,3741,1
11742,Sportster 883   (2000-2008),67,2008,2,6205,1
11743,Sportster 883 Custom   (2000-2008),67,2008,2,7150,2
11744,Sportster 883 Hugger   (1999-2008),67,2008,2,10369,2
11745,Sportster 883 Iron   (2001-2008),67,2008,2,2610,1
11746,Sportster 883 Low   (2000-2008),67,2008,2,3758,2
11747,Sportster 883R   (2000-2008),67,2008,2,6322,3
11748,Sportster Nightster   (2008-2010),67,2008,2,4697,4
11749,Sportster XR 1200   (2008-2010),67,2008,2,6926,1
11750,Touring Electra Glide Screamin Eagle Ultra Classic   (1999-2008),67,2008,2,9785,1
11751,Touring Electra Glide Standard   (1997-2008),67,2008,2,9130,4
11752,Touring Electra Glide UC   (1997-2008),67,2008,2,10802,2
11753,Touring Electra Glide UC I   (1997-2008),67,2008,2,6057,4
11754,Touring Electra Glide Ultra Classic   (2006-2008),67,2008,2,7971,3
11755,Touring Electra Glide Ultra Classic Screamin Eagle   (2006-2008),67,2008,2,10611,3
11756,Touring Road King   (2001-2008),67,2008,2,5475,1
11757,Touring Road King   (2008-2012),67,2008,2,9452,1
11758,Touring Road King Classic   (2001-2008),67,2008,2,2934,2
11759,Touring Road King Classic   (2008-2015),67,2008,2,7311,1
11760,Touring Road King Fire Rescue   (2007-2008),67,2008,2,9271,3
11761,Touring Road King Firefighter   (2007-2008),67,2008,2,10091,3
11762,Touring Road King Injection   (1997-2008),67,2008,2,2500,3
11763,Touring Road King Peace Officer   (2007-2008),67,2008,2,9647,4
11764,Touring Road King Screaming Eagle   (2006-2008),67,2008,2,6882,3
11765,Touring Street Glide   (modelo actual),67,2008,2,10626,1
11766,VRSC Night Rod   (2006-2008),67,2008,2,9180,1
11767,VRSC Street Rod   (2006-2008),67,2008,2,4797,1
11768,VRSC V-Rod   (2006-2010),67,2008,2,7204,3
11769,CustomizaciÃ³n-PreparaciÃ³n   (2000-2010),67,2009,2,7965,3
11770,CVO Fat Bob   (2009-2010),67,2009,2,10627,4
11771,CVO Road Glide   (2009-2013),67,2009,2,9428,3
11772,CVO Screeming Eagle Dyna   (2007-2010),67,2009,2,2421,2
11773,CVO Softail Springer   (2009-2011),67,2009,2,8717,3
11774,Dyna Fat Bob   (2009-2011),67,2009,2,7348,3
11775,Dyna Street Bob   (2006-2009),67,2009,2,6833,2
11776,Dyna Street Bob   (2009-2015),67,2009,2,7476,1
11777,Dyna Super Glide Custom   (2009-2014),67,2009,2,1923,4
11778,Dyna Wide Glide   (2006-2009),67,2009,2,6340,4
11779,Softail Cross Bones   (2009-2010),67,2009,2,2778,4
11780,Softail Cross Bones Dark Custom   (2009-2010),67,2009,2,6205,3
11781,Softail Deluxe   (2009-2011),67,2009,2,8664,2
11782,Softail Fat Boy   (2009-2011),67,2009,2,3790,1
11783,Softail Heritage Softail   (2006-2009),67,2009,2,9192,1
11784,Softail Heritage Softail Classic   (2000-2009),67,2009,2,7855,2
11785,Softail Heritage Softail Classic   (2009-2010),67,2009,2,9261,1
11786,Softail Night Train   (2009-2010),67,2009,2,10155,2
11787,Softail Rocker   (2008-2010),67,2009,2,6152,1
11788,Softail Rocker C   (2008-2011),67,2009,2,9232,1
11789,Softail Softail Custom   (2009-2010),67,2009,2,3523,4
11790,Softail Softail Deluxe   (2005-2009),67,2009,2,10080,3
11791,Softail Softail Deuce   (2000-2009),67,2009,2,7284,2
11792,Softail Softail Standard   (2006-2009),67,2009,2,9008,1
11793,Sportster 1200 Custom   (modelo actual),67,2009,2,2101,3
11794,Sportster 1200 Low   (2009-2010),67,2009,2,3640,3
11795,Sportster 1200R   (2006-2009),67,2009,2,10913,1
11796,Sportster 1200R Roadster   (2005-2009),67,2009,2,5958,1
11797,Sportster 883   (2009-2010),67,2009,2,1888,1
11798,Sportster 883  Iron (modelo actual),67,2009,2,5590,1
11799,Sportster 883 Custom   (2009-2012),67,2009,2,10474,2
11800,Sportster 883 Iron   (modelo actual),67,2009,2,10585,3
11801,Sportster 883 Iron Dark Custom   (2009-2012),67,2009,2,3205,1
11802,Sportster 883 Low   (2009-2012),67,2009,2,5436,1
11803,Sportster 883 R   (2009-2012),67,2009,2,4505,2
11804,Sportster Nightster   (2008-2010),67,2009,2,3787,4
11805,Sportster XR 1200   (2008-2010),67,2009,2,1529,1
11806,Touring Electra Glide Standar   (2009-2010),67,2009,2,1973,1
11807,Touring Electra Glide Ultra Classic   (2009-2012),67,2009,2,1880,3
11808,Touring Road King   (2008-2012),67,2009,2,2175,1
11809,Touring Road King Classic   (2008-2015),67,2009,2,10233,1
11810,Touring Street Glide   (modelo actual),67,2009,2,6576,1
11811,VRSC Night Rod Special   (2009-2014),67,2009,2,4944,4
11812,VRSC V-Rod   (2006-2010),67,2009,2,6646,3
11813,VRSC V-Rod Muscle   (2009-2014),67,2009,2,4869,1
11814,CustomizaciÃ³n-PreparaciÃ³n   (2000-2010),67,2010,2,8305,3
11815,CVO Fat Bob   (2009-2010),67,2010,2,4874,4
11816,CVO Fat Bob 2010   (2010),67,2010,2,6093,2
11817,CVO Heritage Softail Convertible   (2010),67,2010,2,2804,2
11818,CVO Road Glide   (2009-2013),67,2010,2,5642,3
11819,CVO Screeming Eagle Dyna   (2007-2010),67,2010,2,5271,2
11820,CVO Softail Springer   (2009-2011),67,2010,2,7017,3
11821,CVO Street Glide   (2010-2012),67,2010,2,2937,3
11822,CVO Ultra Classic Electra Glide 2010   (2010),67,2010,2,9319,4
11823,Dyna Fat Bob   (2009-2011),67,2010,2,10512,3
11824,Dyna Street Bob   (2009-2015),67,2010,2,1571,1
11825,Dyna Super Glide Custom   (2009-2014),67,2010,2,5718,4
11826,Dyna Wide Glide   (2010-2011),67,2010,2,5906,1
11827,Softail Cross Bones   (2009-2010),67,2010,2,4820,4
11828,Softail Cross Bones Dark Custom   (2009-2010),67,2010,2,9674,3
11829,Softail Deluxe   (2009-2011),67,2010,2,5215,2
11830,Softail Fat Boy   (2009-2011),67,2010,2,7993,1
11831,Softail Fat Boy Special   (2010-2015),67,2010,2,5273,2
11832,Softail Heritage Softail Classic   (2009-2010),67,2010,2,4937,1
11833,Softail Night Train   (2009-2010),67,2010,2,6658,2
11834,Softail Rocker   (2008-2010),67,2010,2,9421,1
11835,Softail Rocker C   (2008-2011),67,2010,2,8624,1
11836,Softail Softail Custom   (2009-2010),67,2010,2,6923,4
11837,Sportster 1200 Custom   (modelo actual),67,2010,2,7854,3
11838,Sportster 1200 Low   (2009-2010),67,2010,2,4044,3
11839,Sportster 883   (2009-2010),67,2010,2,5738,1
11840,Sportster 883  Iron (modelo actual),67,2010,2,6841,1
11841,Sportster 883 Custom   (2009-2012),67,2010,2,8621,2
11842,Sportster 883 Iron   (modelo actual),67,2010,2,7238,3
11843,Sportster 883 Iron Dark Custom   (2009-2012),67,2010,2,2647,1
11844,Sportster 883 Low   (2009-2012),67,2010,2,9347,1
11845,Sportster 883 R   (2009-2012),67,2010,2,3437,2
11846,Sportster Forty-Eight   (modelo actual),67,2010,2,4271,2
11847,Sportster Nightster   (2008-2010),67,2010,2,5691,4
11848,Sportster XR 1200   (2008-2010),67,2010,2,3411,1
11849,Sportster XR 1200X   (2010-2012),67,2010,2,2301,1
11850,Touring Electra Glide Standar   (2009-2010),67,2010,2,5340,1
11851,Touring Electra Glide Ultra Classic   (2009-2012),67,2010,2,4785,3
11852,Touring Electra Glide Ultra Limited   (2010-2015),67,2010,2,4982,4
11853,Touring Road Glide   (2010-2018),67,2010,2,10489,3
11854,Touring Road King   (2008-2012),67,2010,2,10098,1
11855,Touring Road King Classic   (2008-2015),67,2010,2,5099,1
11856,Touring Street Glide   (modelo actual),67,2010,2,8566,1
11857,VRSC Night Rod Special   (2009-2014),67,2010,2,5026,4
11858,VRSC V-Rod   (2006-2010),67,2010,2,5164,3
11859,VRSC V-Rod Muscle   (2009-2014),67,2010,2,7641,1
11860,CVO Road Glide   (2009-2013),67,2011,2,4384,3
11861,CVO Road Glide Ultra   (2011-2016),67,2011,2,10654,1
11862,CVO Softail Springer   (2009-2011),67,2011,2,10147,3
11863,CVO Street Glide   (2010-2012),67,2011,2,2503,3
11864,Dyna Fat Bob   (2009-2011),67,2011,2,10370,3
11865,Dyna Street Bob   (2009-2015),67,2011,2,10758,1
11866,Dyna Super Glide Custom   (2009-2014),67,2011,2,3132,4
11867,Dyna Wide Glide   (2010-2011),67,2011,2,4519,1
11868,Softail Blackline   (2011-2012),67,2011,2,8298,1
11869,Softail Deluxe   (2009-2011),67,2011,2,5895,2
11870,Softail Fat Boy   (2009-2011),67,2011,2,7673,1
11871,Softail Fat Boy Special   (2010-2015),67,2011,2,9037,2
11872,Softail Heritage Softail Classic   (2011-2015),67,2011,2,3003,2
11873,Softail Rocker C   (2008-2011),67,2011,2,3084,1
11874,Softail Softail Deluxe   (2011-2015),67,2011,2,10460,1
11875,Sportster 1200 Custom   (modelo actual),67,2011,2,4417,3
11876,Sportster 883  Iron (modelo actual),67,2011,2,5543,1
11877,Sportster 883  Superlow (modelo actual),67,2011,2,7282,4
11878,Sportster 883 Custom   (2009-2012),67,2011,2,5758,2
11879,Sportster 883 Iron   (modelo actual),67,2011,2,4594,3
11880,Sportster 883 Iron Dark Custom   (2009-2012),67,2011,2,2920,1
11881,Sportster 883 Low   (2009-2012),67,2011,2,7450,1
11882,Sportster 883 R   (2009-2012),67,2011,2,3141,2
11883,Sportster 883 Roadster   (modelo actual),67,2011,2,1923,4
11884,Sportster Forty-Eight   (modelo actual),67,2011,2,2308,2
11885,Sportster Nightster   (2011-2012),67,2011,2,8861,3
11886,Sportster XL 1200C   (2011-2013),67,2011,2,8767,4
11887,Sportster XR 1200X   (2010-2012),67,2011,2,7557,1
11888,Touring Electra Glide Ultra Classic   (2009-2012),67,2011,2,8305,3
11889,Touring Electra Glide Ultra Limited   (2010-2015),67,2011,2,3785,4
11890,Touring Road Glide   (2010-2018),67,2011,2,10483,3
11891,Touring Road King   (2008-2012),67,2011,2,7970,1
11892,Touring Road King Classic   (2008-2015),67,2011,2,8805,1
11893,Touring Street Glide   (modelo actual),67,2011,2,10735,1
11894,VRSC Night Rod Special   (2009-2014),67,2011,2,1723,4
11895,VRSC V-Rod Muscle   (2009-2014),67,2011,2,5029,1
11896,CVO Road Glide   (2009-2013),67,2012,2,4285,3
11897,CVO Road Glide Ultra   (2011-2016),67,2012,2,3461,1
11898,CVO Softail Convertible   (2012-2013),67,2012,2,3773,4
11899,CVO Street Glide   (2010-2012),67,2012,2,1784,3
11900,Dyna Fat Bob   (2012-2017),67,2012,2,7655,3
11901,Dyna Street Bob   (2009-2015),67,2012,2,10909,1
11902,Dyna Super Glide Custom   (2009-2014),67,2012,2,5462,4
11903,Dyna Switchback   (2012-2017),67,2012,2,5636,3
11904,Dyna Wide Glide   (2012-2017),67,2012,2,10707,1
11905,Softail  Fat Boy (2012-2016),67,2012,2,5416,2
11906,Softail Blackline   (2011-2012),67,2012,2,1713,1
11907,Softail Fat Boy Special   (2010-2015),67,2012,2,2076,2
11908,Softail Heritage Softail Classic   (2011-2015),67,2012,2,10455,2
11909,Softail Slim   (2012-2017),67,2012,2,3556,2
11910,Softail Softail Deluxe   (2011-2015),67,2012,2,9665,1
11911,Sportster 1200 Custom   (modelo actual),67,2012,2,3177,3
11912,Sportster 883  Iron (modelo actual),67,2012,2,4530,1
11913,Sportster 883  Superlow (modelo actual),67,2012,2,3506,4
11914,Sportster 883 Custom   (2009-2012),67,2012,2,6597,2
11915,Sportster 883 Iron   (modelo actual),67,2012,2,8678,3
11916,Sportster 883 Iron Dark Custom   (2009-2012),67,2012,2,4281,1
11917,Sportster 883 Low   (2009-2012),67,2012,2,3243,1
11918,Sportster 883 R   (2009-2012),67,2012,2,7681,2
11919,Sportster 883 Roadster   (modelo actual),67,2012,2,10278,4
11920,Sportster Forty-Eight   (modelo actual),67,2012,2,9040,2
11921,Sportster Nightster   (2011-2012),67,2012,2,1501,3
11922,Sportster Seventy-Two   (2012),67,2012,2,7802,3
11923,Sportster Seventy-Two   (2012-2017),67,2012,2,6226,2
11924,Sportster XL 1200C   (2011-2013),67,2012,2,9772,4
11925,Sportster XR 1200X   (2010-2012),67,2012,2,7737,1
11926,Touring Electra Glide Ultra  Classic (2012-2017),67,2012,2,4861,2
